"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","GA Sessions","GA Bounce Rate","GA Page Views","GA Avg Time on Page","GA Transactions","Clicks","Impressions","CTR","Position","URL Encoded Address"
"https://www.crohnscolitisfoundation.org/how-ibd-qorus-works","text/html; charset=UTF-8","200","OK","","","How IBD Qorus Works | Crohn's & Colitis Foundation","50","470","IBD Qorus: Quality Driven, Care Focused","39","261","","0","How IBD Qorus Works","19","IBD Qorus: Quality Driven, Care Focused","39","Breadcrumb","10","Patient First, Care Driven","26","","","","","","","","","","","","0","","","","","","","","","","0.351","Fri, 07 Feb 2020 00:34:07 GMT","","","284","58.1","1329","00:02:30","0","23","432","0.0532","2.95","https://www.crohnscolitisfoundation.org/how-ibd-qorus-works"
"https://www.crohnscolitisfoundation.org/tarzana-ca-1","text/html; charset=UTF-8","200","OK","","","Tarzana, CA | Crohn's & Colitis Foundation","42","380","Brookdale South Tarzana Assisted Living
8700 Burbank Blvd
Internet Cafe Room, 2nd Floor
Tarzana, CA 91356 

Support Group Facilitators: Marie Nilsson, rmn4000@gmail.com
                                        Sue Bagott, suedanbagott@gmail.com

Meets: 1st Thursday , Monthly, 7:00 - 9:00 p.m.","292","1672","","0","Tarzana, CA","11","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","9.305","Fri, 07 Feb 2020 00:33:59 GMT","","","","","","","","0","1","0.0","33.0","https://www.crohnscolitisfoundation.org/tarzana-ca-1"
"https://www.crohnscolitisfoundation.org/westlake-village-ca","text/html; charset=UTF-8","200","OK","","","Westlake Village, CA | Crohn's & Colitis Foundation","51","453","215 West Janss Road
Los Robles Hospital 
Thousand Oaks, California 91360

Support Group Facilitator: Dan W., dkwallman@gmail.com,  818.621.2173 


Meets: Last Tuesday, Monthly., 7:00-9:00 p.m.

Before attending your first meeting our group leader Dan, asks that you email him first so he knows to expect you.","308","1978","","0","Westlake Village, CA","20","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","1.215","Fri, 07 Feb 2020 00:34:07 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/westlake-village-ca"
"https://www.crohnscolitisfoundation.org/what-is-crohns-disease/symptoms","text/html; charset=UTF-8","200","OK","","","Signs and Symptoms of Crohn’s Disease | Crohn's & Colitis Foundation","68","631","If you think you have symptoms of Crohn’s disease or IBD, the Crohn’s & Colitis Foundation can help you learn and understand the most common signs and symptoms of inflammation in the GI tract.","192","1250","","0","Signs and Symptoms of Crohn’s Disease","37","","0","Breadcrumb","10","GI Tract Inflammation","21","","","","","","","","","","","","0","","","","","","","","","","0.074","Fri, 07 Feb 2020 00:32:37 GMT","","","35848","67.24","74922","00:02:23","0","2414","257214","0.0094","4.73","https://www.crohnscolitisfoundation.org/what-is-crohns-disease/symptoms"
"https://www.crohnscolitisfoundation.org/events/2020-fw-take-steps-kick-party","text/html; charset=UTF-8","200","OK","","","2020 FW Take Steps Kick off Party | Crohn's & Colitis Foundation","64","581","","0","0","","0","2020 FW Take Steps Kick off Party","33","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","1.288","Fri, 07 Feb 2020 00:34:08 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/events/2020-fw-take-steps-kick-party"
"https://www.crohnscolitisfoundation.org/what-is-crohns-disease/treatment/surgery","text/html; charset=UTF-8","200","OK","","","Surgery for Crohn’s Disease | Crohn's & Colitis Foundation","58","519","Many patients with Crohn’s disease will be recommended for surgery. We can guide you through the most common reasons for surgery, including complications that require immediate medical attention.","195","1274","","0","","0","","0","Surgery for Crohn’s Disease","27","Crohn’s Disease Surgical Procedures","35","","","","","","","","","","","","0","","","","","","","","","","0.408","Fri, 07 Feb 2020 00:34:09 GMT","","","10087","52.91","15044","00:01:58","0","427","85533","0.005","6.68","https://www.crohnscolitisfoundation.org/what-is-crohns-disease/treatment/surgery"
"https://www.crohnscolitisfoundation.org/research/current-research-initiatives/pediatric-risk-stratification","text/html; charset=UTF-8","200","OK","","","Pediatric RISK Stratification Study | Crohn's & Colitis Foundation","66","570","We have long understood that children with inflammatory bowel disease (IBD) require diagnostics and treatments that are tailored to their unique needs, rather than what may work best for adults.

The Crohn’s & Colitis Foundation launched its Pediatric RISK Stratification Study to document and examine Crohn’s disease in children in hopes of finding a diagnostic predictor of which children will later develop serious complications requiring surgery.","450","2821","","0","Pediatric RISK Stratification Study","35","Pediatric RISK Stratification Study","35","Breadcrumb","10","About the RISK Stratification Study","35","","","","","","","","","","","","0","","","","","","","","","","0.402","Fri, 07 Feb 2020 00:34:09 GMT","","","580","48.97","970","00:02:23","0","16","678","0.0236","22.67","https://www.crohnscolitisfoundation.org/research/current-research-initiatives/pediatric-risk-stratification"
"https://www.crohnscolitisfoundation.org/campus-connection-what-ibd","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","6.506","Fri, 07 Feb 2020 00:34:03 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/campus-connection-what-ibd"
"https://www.crohnscolitisfoundation.org/support-group-bend-or-0","text/html; charset=UTF-8","200","OK","","","Support Group: Bend, OR | Crohn's & Colitis Foundation","54","500","2500 Northeast Neff Road
Bend, Oregon 97701

 

krichard04@gmail.com
Meets: Wednesday, 3rd Wednesday Monthly, 6:00 PM

 

This group will meet on the third Wednesday of each month at 6:00 p.m. at St. Charles Hospital in the East Dining Room. To receive email updates about this group, please email volunteer support group facilitator Kelly Jenkins at krichard04@gmail.com. 

 

Questions? Contact Kelly at krichard04@gmail.com. 

 ","431","2734","","0","Support Group: Bend, OR","23","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","1.346","Fri, 07 Feb 2020 00:34:09 GMT","","","12","100.0","22","00:02:38","0","","","","","https://www.crohnscolitisfoundation.org/support-group-bend-or-0"
"https://www.crohnscolitisfoundation.org/alabama-researchers-study-snakes-crohns-diabetes-cures-0","text/html; charset=UTF-8","200","OK","","","Alabama researchers study snakes for Crohn's, diabetes cures | Crohn's & Colitis Foundation","91","827","TUSCALOOSA — Could the answer to treating digestive ailments like diabetes and Crohn’s disease be slithering around in a laboratory at the University of Alabama.

Stephen Secor, a professor of biological sciences at UA, hopes so.

“This all kind of started as, ‘Hey let’s do something crazy,’ and come to find out, we found these amazing results,” Secor said.","359","2260","","0","Alabama researchers study snakes for Crohn's, diabetes cures","60","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","1.287","Fri, 07 Feb 2020 00:34:09 GMT","","","9","66.67","16","00:00:22","0","0","50","0.0","42.32","https://www.crohnscolitisfoundation.org/alabama-researchers-study-snakes-crohns-diabetes-cures-0"
"https://www.crohnscolitisfoundation.org/cost-inflammatory-bowel-disease-0","text/html; charset=UTF-8","200","OK","","","The Cost of Inflammatory Bowel Disease | Crohn's & Colitis Foundation","69","631","The Foundation calls for all members of the IBD community (patients, caregivers, academia, industry, government, and payers) to work together to address the increasing cost burden of IBD, and to develop programs to better manage factors that drive up costs.

Email advocacy@crohnscolitisfoundation.org to get involved!","318","2036","","0","The Cost of Inflammatory Bowel Disease","38","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","0.199","Fri, 07 Feb 2020 00:34:10 GMT","","","","","19","00:00:44","","0","2","0.0","4.0","https://www.crohnscolitisfoundation.org/cost-inflammatory-bowel-disease-0"
"https://www.crohnscolitisfoundation.org/get-involved/fundraising-events/team-challenge","text/html; charset=UTF-8","200","OK","","","Team Challenge: It’s More Than a Race | Crohn's & Colitis Foundation","68","623"," ","1","0","","0","Team Challenge: It’s More Than a Race","37","","0","Breadcrumb","10","Learn More and Get Involved with Team Challenge","47","","","","","","","","","","","","0","","","","","","","","","","0.485","Fri, 07 Feb 2020 00:34:10 GMT","","","2109","43.91","5090","00:01:35","0","309","4795","0.0644","8.57","https://www.crohnscolitisfoundation.org/get-involved/fundraising-events/team-challenge"
"https://www.crohnscolitisfoundation.org/mental-health/coping-strategies-for-better-mental-health","text/html; charset=UTF-8","200","OK","","","Coping Strategies to Improve Mental Health | Crohn's & Colitis Foundation","73","657","Managing your mental health and emotional well-being is just as important as treating the physical symptoms of Crohn’s disease and ulcerative colitis.

Struggling with mental health issues can make it more difficult to stay on top of managing your disease, going to work or school, or participating in relationships with your family and friends. The stress of feeling bad emotionally can also take a toll on your physical health.","429","2648","","0","Coping Strategies to Improve Mental Health","42","When to seek a mental health professional","41","Breadcrumb","10","Tackling IBD One Day at a Time","30","","","","","","","","","","","","0","","","","","","","","","","0.213","Fri, 07 Feb 2020 00:34:11 GMT","","","599","64.61","2211","00:03:11","0","18","456","0.0395","35.07","https://www.crohnscolitisfoundation.org/mental-health/coping-strategies-for-better-mental-health"
"https://www.crohnscolitisfoundation.org/get-involved/be-an-advocate/step-therapy","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.108","Fri, 07 Feb 2020 00:34:10 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/get-involved/be-an-advocate/step-therapy"
"https://www.crohnscolitisfoundation.org/complementary-medicine/supplements","text/html; charset=UTF-8","200","OK","","","Vitamins, Minerals, and Supplements | Crohn's & Colitis Foundation","66","598","If you have Crohn’s or ulcerative colitis,","42","248","","0","Vitamins, Minerals, and Supplements","35","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","0.388","Fri, 07 Feb 2020 00:34:11 GMT","","","16","18.75","187","00:02:46","0","0","18","0.0","59.28","https://www.crohnscolitisfoundation.org/complementary-medicine/supplements"
"https://www.crohnscolitisfoundation.org/what-is-crohns-disease/diagnosis-testing","text/html; charset=UTF-8","200","OK","","","Crohn’s Disease Diagnosis and Testing | Crohn's & Colitis Foundation","68","615","The Crohn’s & Colitis Foundation will support and guide you through your diagnosis and testing, and help you establish a relationship with your doctor. Learn more about tests that may be recommended to diagnose Crohn’s disease.","227","1464","","0","Crohn’s Disease Diagnosis and Testing","37","","0","Breadcrumb","10","Initial Testing and Evaluation","30","","","","","","","","","","","","0","","","","","","","","","","0.394","Fri, 07 Feb 2020 00:34:12 GMT","","","12676","66.0","30964","00:02:28","0","1051","151189","0.007","4.21","https://www.crohnscolitisfoundation.org/what-is-crohns-disease/diagnosis-testing"
"https://www.crohnscolitisfoundation.org/get-involved","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.22","Fri, 07 Feb 2020 00:34:12 GMT","","","477","28.09","742","00:01:15","0","60","26395","0.0023","1.17","https://www.crohnscolitisfoundation.org/get-involved"
"https://www.crohnscolitisfoundation.org/2019-ibd-education-day-central-ohio-chapter","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","7.839","Fri, 07 Feb 2020 00:34:06 GMT","","","6","100.0","16","00:02:02","0","0","7","0.0","33.0","https://www.crohnscolitisfoundation.org/2019-ibd-education-day-central-ohio-chapter"
"https://www.crohnscolitisfoundation.org/what-is-ulcerative-colitis/overview","text/html; charset=UTF-8","200","OK","","","Overview of Ulcerative Colitis | Crohn's & Colitis Foundation","61","527","While it can be overwhelming to receive a chronic disease diagnosis, learning all you can about ulcerative colitis will prepare you to manage your symptoms and live a full life.","177","1095","","0","Overview of Ulcerative Colitis","30","","0","Breadcrumb","10","Causes of Ulcerative Colitis","28","","","","","","","","","","","","0","","","","","","","","","","0.494","Fri, 07 Feb 2020 00:34:13 GMT","","","8886","54.83","30137","00:03:04","0","532","286257","0.0019","8.23","https://www.crohnscolitisfoundation.org/what-is-ulcerative-colitis/overview"
"https://www.crohnscolitisfoundation.org/laguna-hills-ca","text/html; charset=UTF-8","200","OK","","","Laguna Hills, CA | Crohn's & Colitis Foundation","47","415","Saddleback Women’s Hospital
at Saddleback Memorial Medical Center
Conference Rooms 2 & 3
24451 Health Center Dr
Laguna Hills, California 92653

Support Group Facilitators: Philip and Alex Hering, phering321@gmail.com, 949.547.7455

Meets: 2nd Tuesday, Monthly, 7:00 - 8:30 P","274","1817","","0","Laguna Hills, CA","16","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","1.351","Fri, 07 Feb 2020 00:34:14 GMT","","","","","","","","0","1","0.0","48.0","https://www.crohnscolitisfoundation.org/laguna-hills-ca"
"https://www.crohnscolitisfoundation.org/financial-insurance-information/what-to-do-if-denied","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.151","Fri, 07 Feb 2020 00:34:14 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/financial-insurance-information/what-to-do-if-denied"
"https://www.crohnscolitisfoundation.org/8th-annual-bocce-invitational","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","7.761","Fri, 07 Feb 2020 00:34:09 GMT","","","","","28","00:01:57","","0","1","0.0","36.0","https://www.crohnscolitisfoundation.org/8th-annual-bocce-invitational"
"https://www.crohnscolitisfoundation.org/financial-insurance-information/understanding-health-insurance","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","7.894","Fri, 07 Feb 2020 00:34:10 GMT","","","3","0.0","3","00:00:09","0","","","","","https://www.crohnscolitisfoundation.org/financial-insurance-information/understanding-health-insurance"
"https://www.crohnscolitisfoundation.org/clinician-resources","text/html; charset=UTF-8","200","OK","","","Clinician Resources | Crohn's & Colitis Foundation","50","442","Additional Provider Resources

EMR Smartphrase

A tool that allows providers to quickly access and integrate IBD educational materials into individual EMR systems to provide patients with the latest information.","211","1323","","0","Clinician Resources","19","","0","Breadcrumb","10","Additional Provider Resources","29","","","","","","","","","","","","0","","","","","","","","","","0.205","Fri, 07 Feb 2020 00:34:18 GMT","","","143","39.16","1070","00:01:02","0","2","415","0.0048","5.37","https://www.crohnscolitisfoundation.org/clinician-resources"
"https://www.crohnscolitisfoundation.org/what-is-ulcerative-colitis/vivir-con-la-colitis-ulcerosa","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.087","Fri, 07 Feb 2020 00:34:17 GMT","","","","","3","00:00:03","","","","","","https://www.crohnscolitisfoundation.org/what-is-ulcerative-colitis/vivir-con-la-colitis-ulcerosa"
"https://www.crohnscolitisfoundation.org/houston-ibd-education-symposium","text/html; charset=UTF-8","200","OK","","","Houston IBD Education Symposium | Crohn's & Colitis Foundation","62","585","Registration is $5 for an individual ticket, $10 for a family ticket, and $20 for a professional education ticket with contact hours. 

If the registration fee poses a burden to you or your family, please contact Alicia Barron at abarron@crohnscolitisfoundation.org or via phone at 646-592-0135

Breakfast and Lunch will be provided. ","334","2037","","0","Houston IBD Education Symposium","31","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","0.341","Fri, 07 Feb 2020 00:34:18 GMT","","","90","45.56","225","00:00:39","0","1","12","0.0833","3.58","https://www.crohnscolitisfoundation.org/houston-ibd-education-symposium"
"https://www.crohnscolitisfoundation.org/get-involved/fundraising-events/take-steps","text/html; charset=UTF-8","200","OK","","","Take Steps | Crohn's & Colitis Foundation","41","369","Take Steps is the Crohn’s & Colitis Foundation’s largest fundraising event. Learn how you can walk with us, raise money, donate, or volunteer at one of our Take Steps events across the country.","193","1227","","0","Take Steps","10","","0","Breadcrumb","10","Get Involved!","13","","","","","","","","","","","","0","","","","","","","","","","0.385","Fri, 07 Feb 2020 00:34:18 GMT","","","4919","53.89","9570","00:02:03","0","730","5690","0.1283","16.28","https://www.crohnscolitisfoundation.org/get-involved/fundraising-events/take-steps"
"https://www.crohnscolitisfoundation.org/30thannualtorchgala","text/html; charset=UTF-8","200","OK","","","30th Annual Torch Gala | Crohn's & Colitis Foundation","53","479","About the Torch Gala","20","136","","0","30th Annual Torch Gala","22","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","0.247","Fri, 07 Feb 2020 00:34:18 GMT","","","574","37.98","876","00:03:10","0","3","185","0.0162","28.95","https://www.crohnscolitisfoundation.org/30thannualtorchgala"
"https://www.crohnscolitisfoundation.org/what-is-crohns-disease/overview","text/html; charset=UTF-8","200","OK","","","Overview of Crohn's Disease | Crohn's & Colitis Foundation","58","525","If you have been diagnosed with Crohn’s disease or are looking for more information, the Crohn’s & Colitis Foundation can help you understand this chronic illness and learn how to manage your symptoms.","201","1298","","0","Overview of Crohn's Disease","27","","0","Breadcrumb","10","Who is Affected?","16","","","","","","","","","","","","0","","","","","","","","","","0.104","Fri, 07 Feb 2020 00:28:49 GMT","","","9226","61.53","54030","00:03:22","0","331","83726","0.004","5.75","https://www.crohnscolitisfoundation.org/what-is-crohns-disease/overview"
"https://www.crohnscolitisfoundation.org/mediciation","text/html; charset=UTF-8","200","OK","","","Mediciation | Crohn's & Colitis Foundation","42","368","The medical treatment of inflammatory bowel disease (IBD), including Crohn's disease and ulcerative colitis has three main goals:","129","819","","0","Mediciation","11","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","0.388","Fri, 07 Feb 2020 00:34:19 GMT","","","22","54.55","122","00:00:58","0","0","8","0.0","6.88","https://www.crohnscolitisfoundation.org/mediciation"
"https://www.crohnscolitisfoundation.org/beyond-college","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","7.768","Fri, 07 Feb 2020 00:34:11 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/beyond-college"
"https://www.crohnscolitisfoundation.org/What-is-crohns-disease/treatment","text/html; charset=UTF-8","200","OK","","","Crohn's Disease Treatment Options | Crohn's & Colitis Foundation","64","586","A combination of treatment options can help you stay in control of your disease and help you to lead a full and rewarding life. Remember that there is no standard treatment that will work for all patients. Each patient’s situation is different and treatment must be followed for each circumstance.

Treatment for Crohn’s disease and other IBD varieties can include the use of medication, alterations in diet and nutrition, and sometimes surgical procedures to repair or remove affected portions of your GI tract.

 ","515","3174","","0","Crohn's Disease Treatment Options","33","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","0.182","Fri, 07 Feb 2020 00:34:19 GMT","","","13749","65.63","40645","00:02:32","0","1388","106641","0.013","5.99","https://www.crohnscolitisfoundation.org/What-is-crohns-disease/treatment"
"https://www.crohnscolitisfoundation.org/impact-socioeconomic-status-and-race-crohns-disease-hospitalization-rate","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","0.486","Fri, 07 Feb 2020 00:34:19 GMT","","","181","69.06","281","00:04:21","0","2","84","0.0238","19.23","https://www.crohnscolitisfoundation.org/impact-socioeconomic-status-and-race-crohns-disease-hospitalization-rate"
"https://www.crohnscolitisfoundation.org/managing-your-care","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.182","Fri, 07 Feb 2020 00:34:19 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/managing-your-care"
"https://www.crohnscolitisfoundation.org/spin4-crohns-colitis-cures-atlanta","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.19","Fri, 07 Feb 2020 00:34:19 GMT","","","","","12","00:00:14","","0","10","0.0","35.0","https://www.crohnscolitisfoundation.org/spin4-crohns-colitis-cures-atlanta"
"https://www.crohnscolitisfoundation.org/diet-and-nutrition/nutritional-support-therapy","text/html; charset=UTF-8","200","OK","","","Nutritional Support Therapy | Crohn's & Colitis Foundation","58","512","Complications from Crohn’s disease and ulcerative colitis can make it difficult to get all your nutrition from food. Learn more about the different options for nutritional support therapy.","188","1142","","0","Nutritional Support Therapy","27","","0","Breadcrumb","10","Enteral Nutrition","17","","","","","","","","","","","","0","","","","","","","","","","0.37","Fri, 07 Feb 2020 00:34:20 GMT","","","4423","66.02","10187","00:01:41","0","203","5253","0.0386","13.24","https://www.crohnscolitisfoundation.org/diet-and-nutrition/nutritional-support-therapy"
"https://www.crohnscolitisfoundation.org/events/ibd-circle/webinar","text/html; charset=UTF-8","200","OK","","","Webinar: ""IBD Case Challenges: What Would You Do?"" | Crohn's & Colitis Foundation","81","761","Join your colleagues for a lively discussion of clinical case challenges faced in IBD practice today.  Moderators Jean-Paul Achkar, MD, FACG, Cleveland Clinic and Samir A. Shah, MD. FACG, Brown University, will present IBD cases reflecting daily practice to prompt expert panelists in an unscripted, engaging and educational discussion. There will also be an opportunity to feature a few “surprise” cases that webinar attendees submitted in advance for “real-time” expert insight. The audience will have opportunities to post questions to the panelists during the presentations.","578","3623","","0","Webinar: ""IBD Case Challenges: What Would You Do?""","50","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","1.838","Fri, 07 Feb 2020 00:34:20 GMT","","","6","50.0","9","00:00:40","0","","","","","https://www.crohnscolitisfoundation.org/events/ibd-circle/webinar"
"https://www.crohnscolitisfoundation.org/campus-connection-what-crohns-disease","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.274","Fri, 07 Feb 2020 00:34:21 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/campus-connection-what-crohns-disease"
"https://www.crohnscolitisfoundation.org/just-me-ibd","text/html; charset=UTF-8","200","OK","","","Just Like Me IBD | Crohn's & Colitis Foundation","47","420","","0","0","","0","Just Like Me IBD","16","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","8.009","Fri, 07 Feb 2020 00:34:15 GMT","","","","","3","00:00:00","","","","","","https://www.crohnscolitisfoundation.org/just-me-ibd"
"https://www.crohnscolitisfoundation.org/just-glimpse","text/html; charset=UTF-8","200","OK","","","Just a Glimpse | Crohn's & Colitis Foundation","45","401","This past year has been quite a journey, one that began 19 years ago with a diagnosis of Ulcerative Colitis. This was a diagnosis I did not share with many people and quite frankly I tried to ignore. I pushed it aside as much as I could; however, my UC did rear its ugly head on and off for many years causing me to take daily medication and occasional prolonged doses of prednisone. I required many scans, scopes, x-rays and various doctor appointments.","454","2878","","0","Just a Glimpse","14","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","1.15","Fri, 07 Feb 2020 00:34:22 GMT","","","3","100.0","59","00:02:43","0","0","8","0.0","46.5","https://www.crohnscolitisfoundation.org/just-glimpse"
"https://www.crohnscolitisfoundation.org/participate-in-research/clinical-trials-community/clinical-trials-news/aip-diet","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.137","Fri, 07 Feb 2020 00:34:23 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/participate-in-research/clinical-trials-community/clinical-trials-news/aip-diet"
"https://www.crohnscolitisfoundation.org/courage-ball","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","9.401","Fri, 07 Feb 2020 00:34:15 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/courage-ball"
"https://www.crohnscolitisfoundation.org/2019-seattle-mariners-crohns-colitis-foundation-night","text/html; charset=UTF-8","200","OK","","","2019 Seattle Mariners Crohn's & Colitis Foundation Night | Crohn's & Colitis Foundation","87","773","Let's go to bat against Crohn's & Colitis.

Enjoy some Major League Baseball action while supporting a great cause. A portion of the proceeds from this offer will benefit the Crohn's & Colitis Foundation.

 

Receive a Crohn's & Colitis Foundation hat when you purchase through this special offer (while supplies last).

 

DEADLINE TO PURCHASE: Saturday, September 28 by 12:00 (noon)

 ","387","2402","","0","2019 Seattle Mariners Crohn's & Colitis Foundation Night","56","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","1.153","Fri, 07 Feb 2020 00:34:24 GMT","","","50","68.0","100","00:01:00","0","0","77","0.0","54.88","https://www.crohnscolitisfoundation.org/2019-seattle-mariners-crohns-colitis-foundation-night"
"https://www.crohnscolitisfoundation.org/research/challenges-ibd/novel-technologies","text/html; charset=UTF-8","200","OK","","","Novel Technologies | Crohn's & Colitis Foundation","49","441","Novel technologies is part of the five focus areas, including preclinical human IBD mechanisms, environmental triggers, precision medicine, and pragmatic clinical research, described in the Challenges in IBD Research document.","226","1440","","0","Novel Technologies","18","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","0.454","Fri, 07 Feb 2020 00:34:26 GMT","","","150","85.33","1678","00:01:07","0","4","470","0.0085","8.09","https://www.crohnscolitisfoundation.org/research/challenges-ibd/novel-technologies"
"https://www.crohnscolitisfoundation.org/events/team-challenge-denver-rock-n-roll-half-marathon-10k-and-5k-0","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.094","Fri, 07 Feb 2020 00:34:26 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/events/team-challenge-denver-rock-n-roll-half-marathon-10k-and-5k-0"
"https://www.crohnscolitisfoundation.org/what-is-ulcerative-colitis/surgery","text/html; charset=UTF-8","200","OK","","","Surgery for Ulcerative Colitis | Crohn's & Colitis Foundation","61","521","Living with a chronic illness like ulcerative colitis often means several approaches to treatment. This can include medication, dietary modifications, nutritional supplementation, and even surgery.","197","1217","","0","Surgery for Ulcerative Colitis","30","Understanding the J-pouch surgical procedure","44","Breadcrumb","10","Complications Requiring Surgery","31","","","","","","","","","","","","0","","","","","","","","","","0.124","Fri, 07 Feb 2020 00:29:16 GMT","","","8656","71.2","11051","00:05:42","0","394","67699","0.0058","7.95","https://www.crohnscolitisfoundation.org/what-is-ulcerative-colitis/surgery"
"https://www.crohnscolitisfoundation.org/employment-issues-and-rights","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","9.145","Fri, 07 Feb 2020 00:34:19 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/employment-issues-and-rights"
"https://www.crohnscolitisfoundation.org/ne-professional-education-program-omaha","text/html; charset=UTF-8","200","OK","","","NE Professional Education Program - Omaha | Crohn's & Colitis Foundation","72","672","Mark your calendars!

Dinner and DDW synopsis

Speaker: Dr. Subhash Chandra","75","507","","0","NE Professional Education Program - Omaha","41","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","1.194","Fri, 07 Feb 2020 00:34:27 GMT","","","","","9","00:00:17","","0","3","0.0","45.0","https://www.crohnscolitisfoundation.org/ne-professional-education-program-omaha"
